iter	Passed	Remaining
1622	63017	519396
1623	63053	519335
1624	63087	519260
1625	63122	519188
1626	63157	519121
1627	63194	519062
1628	63231	519009
1629	63267	518952
1630	63304	518896
1631	63338	518819
1632	63375	518759
1633	63409	518684
1634	63443	518610
1635	63480	518555
1636	63515	518484
1637	63551	518420
1638	63587	518360
1639	63622	518291
1640	63656	518208
1641	63692	518152
1642	63726	518071
1643	63760	517998
1644	63796	517933
1645	63831	517863
1646	63866	517792
1647	63902	517733
1648	63938	517670
1649	63974	517608
1650	64010	517550
1651	64045	517481
1652	64080	517411
1653	64116	517353
1654	64151	517285
1655	64190	517241
1656	64227	517195
1657	64263	517127
